Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,https://stockcharts.com/h-sc/ui?s=$TED,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,<,HYY Daily,Unnamed: 36,Unnamed: 37,Unnamed: 38,Weekly,3,4,7,16,29,43,55,Unnamed: 47,>,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,3.1,P,AA,Z,Y,Unnamed: 59,0.015872,0.01877,0.0218,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67
,T2Y,ADD 1,T10Y,ADD 2,T20Y,,,,,From,43826.0,To,45933,,Date,TED,HYS(US),HYS(EM),HYS(EU),HYY(US),HYY(EM),HYY(EU),T30Y,T20Y,T10Y,T2Y,T10Y-2Y,10Y BEI,5Y BEI,5-10 BEI,10Y TIPS,,,,HYY(US),HYY(EM),HYY(EU),,값으로 복붙,45933,45926,45905,45841,45751,45653,45569,Daily,HYY(EU),,,,,,304.0,Date,T2Y,T10Y,T20Y,U.S Recession,T2Y,T10Y,T20Y,,,,,
,T2Y & T10Y & T20Y,,,,,,,,,,,,,,45933,0x2a,0.028,0.0328,0.0272,0.0652,0.0701,0.0498,0.04714,0.04681,0.04119,0.03572,0.005159999999999998,0.0233,0.0238,0.0005000000000000004,0.017889999999999996,,,,,,,,HYY(US),0.0652,0.0653,0.0648,0.0709,0.0822,0.0726,0.0678,45933,0.0498,,Q,TED,,TED Spread,304.0,45933,0.03572,0.04119,0.04681,0x2a,2250.5040322580644,2194.4592434736282,2147.2477064220184,,T2Y,0.015872,0.03572,2250.5040322580644
,,,,,,,,,,T20Y,0.0218,0.04681,,,45926,0x2a,0.0275,0.0302,0.0274,0.0653,0.0677,0.0501,0.04765,0.04741,0.04187,0.03647,0.005159999999999998,0.0238,0.0242,0.0003999999999999976,0.018069999999999996,,,45933.0,0.0652,0.0701,0.0498,,HYY(EM),0.0701,0.0677,0.0685,0.0758,0.0812,0.078,0.0729,45926,0.0501,,R,HYS(US),H0A0,ICE BofA US High Yield Index Option-Adjusted Spread,,45926,0.03647,0.04187,0.04741,0x2a,2297.757056451613,2230.6872669152904,2174.770642201835,,T10Y,0.01877,0.04119,2194.4592434736282
,,,,,,,,,,T10Y,0.01877,0.04119,,,45919,0x2a,0.0272,0.0301,0.027,0.0641,0.067,0.0496,0.04756,0.04721,0.04139,0.03582,0.005159999999999998,0.0239,0.0243,0.0003999999999999976,0.017490000000000002,,,45932.0,,,,,HYY(EU),0.0498,0.0501,0.051,0.0531,0.0586,0.0518,0.0545,45903,0.0516,,S,HYS(EM),EMHB,ICE BofA High Yield Emerging Markets Corporate Plus Index Option-Adjusted Spread,,45919,0.03582,0.04139,0.04721,0x2a,2256.8044354838707,2205.114544485882,2165.5963302752293,,T20Y,0.0218,0.04681,2147.2477064220184
,,,,,,,,,,T2Y,0.015872,0.03572,,,45912,0x2a,0.0279,0.0311,0.0282,0.0646,0.0676,0.0507,0.04679,0.04643,0.0406,0.03558,0.005159999999999998,0.0236,0.0242,0.0005999999999999998,0.016999999999999998,,,45931.0,,,,,PV,Today,1W,1M,3M,6M,YTD,12M,45841,0.0512,,T,HYS(EU),HE00,ICE BofA Euro High Yield Index Option-Adjusted Spread,,45912,0.03558,0.0406,0.04643,0x2a,2241.6834677419356,2163.02610548748,2129.816513761468,,,,,
,,,,,,,,,,,,,,,45905,0x2a,0.0283,0.0321,0.0293,0.0648,0.0685,0.051,0.04774,0.04718,0.04086,0.03507,0.005159999999999998,0.0237,0.0242,0.0005000000000000004,0.01716,,,45930.0,,,,,HYY(US),531.7266435672418,531.227721113639,533.7274940793226,504.0931713295179,453.8629211774818,496.1603711095208,518.9205082511688,45750,0.056799999999999996,,U,HYY(US),H0A0,ICE BofA US High Yield Index Effective Yield,,45905,0.03507,0.04086,0.04718,0x2a,2209.5514112903224,2176.8779968034096,2164.2201834862385,,BE,,,
,,,,,,,,,,,,,,,45898,0x2a,0.0284,0.0334,0.0288,0.0658,0.0707,0.0508,0.04918,0.04867,0.04226,0.03623,0.005159999999999998,0.0241,0.0247,0.0005999999999999998,0.01816,,,45929.0,,,,,HYY(EM),507.87444345364315,519.4067302897569,515.530940080897,481.5979177671566,458.0782059014839,471.859161361851,494.7747717105997,45653,0.0518,,V,HYY(EM),EMHB,ICE BofA High Yield Emerging Markets Corporate Plus Index Effective Yield,,45898,0.03623,0.04226,0.04867,0x2a,2282.636088709677,2251.465103889185,2232.5688073394494,,BF,,,
,,,,,,,,,,,,,,,45891,0x2a,0.0288,0.0326,0.0278,0.0663,0.0703,0.05,0.04883,0.04852,0.04258,0.03688,0.005159999999999998,0.0241,0.0248,0.0006999999999999992,0.01848,,,45926.0,0.0653,0.0677,0.0501,,HYY(EU),615.0838380951956,613.3288803956183,608.0969703973607,596.0790693365648,565.8236598161307,603.4875781144285,588.2123779141841,45568,0.054400000000000004,,W,HYY(EU),HE00, ICE BofA Euro High Yield Index Effective Yield,,45891,0.03688,0.04258,0.04852,0x2a,2323.5887096774195,2268.5135855087906,2225.6880733944954,,BG,,,
,,,,,,,,,,,,,,,45884,0x2a,0.0288,0.0321,0.0261,0.0672,0.0705,0.0486,0.04925,0.04902,0.04328,0.03759,0.005159999999999998,0.0238,0.0242,0.0003999999999999976,0.019479999999999997,,,45925.0,,,,,,,1W,1M,3M,6M,YTD,12M,,,,X,T30Y,https://finance.yahoo.com/quote/%5ETNX/history?p=%5ETNX,Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity,,45884,0.03759,0.04328,0.04902,0x2a,2368.321572580645,2305.8071390516784,2248.623853211009,,,,,
,,,,,,,,,,,,,,,45877,0x2a,0.0294,0.0334,0.0272,0.068,0.0717,0.0492,0.04854,0.04831,0.04283,0.03758,0.005159999999999998,0.0239,0.0246,0.0006999999999999992,0.01893,,,45924.0,,,,,US,,0.0009391875344098022,-0.0037488241364298514,0.054818184036975026,0.17155779588196762,0.07168301728368043,0.024678414347568012,,,,Y,T20Y,https://www.investing.com/rates-bonds/u.s.-2-year-bond-yield-historical-data,Market Yield on U.S. Treasury Securities at 2-Year Constant Maturity,,45877,0.03758,0.04283,0.04831,0x2a,2367.6915322580644,2281.832711774108,2216.0550458715597,,,,,
,,,,,,,,,,,,,,,45870,0x2a,0.0313,0.0349,0.0281,0.0693,0.0727,0.0499,0.04807,0.04784,0.0422,0.03704,0.005159999999999998,0.0233,0.0238,0.0005000000000000004,0.0189,,,45923.0,,,,,EM,,-0.02220280593915347,-0.014851672386631987,0.05456112810518987,0.1087068472383701,0.0763263385367936,0.026476030088910196,,,,Z,T10Y,,10-Year Treasury Constant Maturity Minus 2-Year Treasury Constant Maturity,,45870,0.03704,0.0422,0.04784,0x2a,2333.6693548387093,2248.268513585509,2194.4954128440368,,,,,
,,,,,,,,,,,,,,,45863,0x2a,0.0284,0.0338,0.0278,0.068,0.0731,0.0497,0.04929,0.04922,0.04386,0.03917,0.005159999999999998,0.0244,0.0247,0.0002999999999999982,0.01946,,,45922.0,,,,,EU,,0.0028613648495490196,0.011489726208090412,0.03188296609673458,0.08705924085089056,0.019215407907813287,0.04568326201549566,,,,AA,T2Y,,10-Year Breakeven Inflation Rate,,45863,0.03917,0.04386,0.04922,0x2a,2467.867943548387,2336.7075119872143,2257.798165137615,,,,,
,,,,,,,,,,,,,,,45856,0x2a,0.0293,0.0354,0.0295,0.069,0.0748,0.0509,0.04999,0.04993,0.04431,0.03875,0.005159999999999998,0.0241,0.025,0.0009000000000000015,0.020210000000000002,,,45919.0,0.0641,0.067,0.0496,,,,,,,,,,,,,AB,T10Y-2Y,,5-Year Breakeven Inflation Rate,,45856,0.03875,0.04431,0.04993,0x2a,2441.40625,2360.6819392647844,2290.3669724770643,,,,,
,,,,,,,,,,,,,,,45849,0x2a,0.0297,0.0352,0.0289,0.0698,0.0749,0.0508,0.04957,0.04953,0.04423,0.03914,0.005159999999999998,0.0237,0.0244,0.0007000000000000027,0.02046,,,45918.0,,,,,,45933,W,1 M,3 M,6 M,YTD,12 M,,,,AC,10Y BEI,,5-Year Breakeven Inflation Rate Minus 10-Year Breakeven Inflation Rate,,45849,0.03914,0.04423,0.04953,0x2a,2465.977822580645,2356.419818859883,2272.018348623853,,,,,
,,,,,,,,,,,,,,,45841,0x2a,0.0297,0.0352,0.0289,0.0709,0.0758,0.0531,0.04861,0.04864,0.04346,0.03885,0.005159999999999998,0.0233,0.0237,0.0003999999999999976,0.020159999999999997,,,45917.0,,,,,US,0.0652,0.0009391875344098022,0.010374819922593703,0.024678414347568012,0.12687574409407443,0.07168301728368043,0.020846412740017195,,,,AD,5Y BEI,,"Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity, Inflation-Indexed",,45841,0.03885,0.04346,0.04864,0x2a,2447.7066532258063,2315.3969099627066,2231.1926605504586,,,,,
,,,,,,,,,,,,,,,45835,0x2a,0.0302,0.037,0.0319,0.0685,0.0754,0.053,0.04832,0.04833,0.04274,0.03744,0.005159999999999998,0.0229,0.0231,0.0001999999999999988,0.019899999999999998,,,45916.0,,,,,EM,0.0701,-0.02220280593915347,0.0018705568866503874,0.04091761032566166,0.08333592879807883,0.0763263385367936,0.024564173623945695,,,,AE,5-10 BEI,,,,45835,0.03744,0.04274,0.04833,0x2a,2358.8709677419356,2277.0378263185935,2216.97247706422,,,,,
,,,,,,,,,,,,,,,45828,0x2a,0.0313,0.0375,0.032,0.071,0.077,0.0528,0.04889,0.04901,0.04376,0.03904,0.005159999999999998,0.0233,0.0237,0.0003999999999999976,0.02046,,,45915.0,,,,,EU,0.0498,0.0028613648495490196,0.017279025074886656,0.013416189256932887,0.06871612397305649,0.019215407907813287,0.044692046143214315,,,,AF,10Y TIPS,,43917,1000.0,45828,0.03904,0.04376,0.04901,0x2a,2459.6774193548385,2331.379861481087,2248.1651376146788,,,,,
,,,,,,,,,,,,,,,45821,0x2a,0.0318,0.0373,0.0313,0.0722,0.0773,0.0522,0.04899,0.04914,0.04406,0.03949,0.005159999999999998,0.0228,0.0231,0.0002999999999999982,0.02126,,,45912.0,0.0652,0.0701,0.0498,,,,,,,,,,,,,,From,,43910,1000.0,45821,0.03949,0.04406,0.04914,0x2a,2488.0292338709673,2347.3628129994677,2254.128440366973,,,,,
,,,,,,,,,,,,,,,45814,0x2a,0.0309,0.0371,0.0307,0.0725,0.078,0.0519,0.04964,0.04992,0.04505,0.04036,0.005159999999999998,0.0231,0.0235,0.00040000000000000105,0.02204,,,45911.0,,,,,,45933,45926,45903,45841,45750,45653,45568,,,,,Index(1000)=,,43903,1000.0,45814,0.04036,0.04505,0.04992,0x2a,2542.8427419354834,2400.1065530101228,2289.908256880734,,,,,
,,,,,,,,,,,,,,,45807,0x2a,0.0331,0.0394,0.0326,0.0726,0.0789,0.0527,0.04923,0.04928,0.04397,0.03898,0.005159999999999998,0.0234,0.0239,0.0005000000000000004,0.020629999999999992,,,45910.0,,,,,HYY(US),0.0652,0.0653,0.0663,0.0678,0.078,0.0726,0.0674,,,,,,,43896,1000.0,45807,0.03898,0.04397,0.04928,0x2a,2455.897177419355,2342.5679275439534,2260.550458715596,,,,,
,,,,,,,,,,,,,,,45800,0x2a,0.034,0.0389,0.0342,0.0749,0.0795,0.0545,0.050300000000000004,0.050359999999999995,0.04507,0.03991,0.005159999999999998,0.0233,0.024,0.0006999999999999992,0.021769999999999998,,,45909.0,,,,,Price,531.7266435672418,531.227721113639,526.2667211045285,518.9205082511688,471.859161361851,496.1603711095208,520.8684057967677,,,,,,,43889,1000.0,45800,0.03991,0.04507,0.050359999999999995,0x2a,2514.490927419355,2401.172083111348,2310.091743119266,,,,,
,,,,,,,,,,,,,,,45793,0x2a,0.0316,0.0383,0.033,0.0725,0.0789,0.054,0.04903,0.04929,0.04443,0.03991,0.004519999999999996,0.0234,0.0242,0.0007999999999999986,0.021029999999999997,,,45908.0,,,,,HYY(EM),0.0701,0.0677,0.0703,0.07440000000000001,0.0787,0.078,0.0727,,,,,,,43882,1000.0,45793,0.03991,0.04443,0.04929,0x2a,2514.490927419355,2367.0751198721364,2261.009174311927,,,,,
,※ Shaded areas indicate U.S. recessions.,,,,,,,,,,,,"※ Units : Percent, Not Seasonally Adjusted   ※ Frequency : Weekly, Ending Friday, End of Period",,45786,0x2a,0.0353,0.042,0.0349,0.0755,0.0822,0.0554,0.04835,0.048620000000000003,0.04381,0.03888,0.004930000000000004,0.0229,0.0239,0.0010000000000000009,0.02091,,,45905.0,0.0648,0.0685,0.051,,Price,507.87444345364315,519.4067302897569,506.92620914210886,487.91031914115615,468.8060554006652,471.859161361851,495.6980309561873,,,,,,,43875,1000.0,45786,0.03888,0.04381,0.048620000000000003,0x2a,2449.596774193548,2334.0436867341505,2230.2752293577983,,,,,
,,,,,,,,,,,,,,,45779,0x2a,0.036,0.044,0.0365,0.0755,0.0831,0.0568,0.047880000000000006,0.04804,0.043070000000000004,0.03823,0.004919999999999994,0.0227,0.0231,0.0003999999999999976,0.020370000000000003,,,45904.0,,,,,HYY(EU),0.0498,0.0501,0.0516,0.0512,0.056799999999999996,0.0518,0.054400000000000004,,,,,,,43868,1000.0,45779,0.03823,0.043070000000000004,0.04804,0x2a,2408.6441532258063,2294.619072988812,2203.6697247706425,,,,,
,,,,,,,,,,,,,,,45772,0x2a,0.0367,0.0431,0.0354,0.0756,0.0813,0.0551,0.0472,0.04737,0.042539999999999994,0.03755,0.004990000000000001,0.0227,0.0232,0.000499999999999997,0.019839999999999993,,,45903.0,0.0663,0.0703,0.0516,,Price,615.0838380951956,613.3288803956183,604.6363120972796,606.9410027347141,575.5352841581181,603.4875781144285,588.770480608096,,,,,,,43861,1000.0,45772,0.03755,0.042539999999999994,0.04737,0x2a,2365.8014112903224,2266.38252530634,2172.935779816514,,,,,
,,,,,,,,,,,,,,,45764,0x2a,0.0375,0.0457,0.0387,0.0775,0.0844,0.0582,0.04808,0.0484,0.04332,0.037989999999999996,0.0053299999999999945,0.0223,0.0226,0.0002999999999999982,0.021019999999999997,,,45902.0,,,,,,,,,,,,,,,,,,,39962,1000.0,45764,0.037989999999999996,0.04332,0.0484,0x2a,2393.5231854838707,2307.938199254129,2220.183486238532,,,,,
,,,,,,,,,,,,,,,45758,0x2a,0.0426,0.0477,0.0412,0.084,0.0882,0.0615,0.04875,0.049400000000000006,0.044950000000000004,0.03971,0.005239999999999995,0.022,0.0233,0.0013000000000000025,0.022949999999999998,,,45901.0,,,,,,,,,,,,,,,,,,,39955,1000.0,45758,0.03971,0.044950000000000004,0.049400000000000006,0x2a,2501.890120967742,2394.778902503996,2266.05504587156,,,,,
,,,,,,,,,,,,,,,45751,0x2a,0.0445,0.0441,0.0379,0.0822,0.0812,0.0586,0.044160000000000005,0.04443,0.03999,0.03641,0.00358,0.0218,0.0234,0.0016000000000000007,0.018189999999999998,,,45898.0,0.0658,0.0707,0.0508,,,,,,,,,,,,,,,,39948,1000.0,45751,0.03641,0.03999,0.04443,0x2a,2293.976814516129,2130.5274374001065,2038.0733944954127,,,,,
,,,,,,,,,,,,,,,45744,0x2a,0.0347,0.037,0.0327,0.0747,0.0762,0.0551,0.0463,0.046470000000000004,0.042510000000000006,0.03911,0.0034000000000000002,0.0237,0.0258,0.002100000000000001,0.01881,,,45897.0,,,,,,,,,,,,,,,,,,,39941,1000.0,45744,0.03911,0.042510000000000006,0.046470000000000004,0x2a,2464.087701612903,2264.7842301545024,2131.651376146789,,,,,
,,,,,,,,,,,,,,,45737,0x2a,0.0321,0.0364,0.0308,0.0724,0.0759,0.0541,0.04591,0.04614,0.04249,0.039529999999999996,0.0029599999999999974,0.0233,0.0251,0.0017999999999999995,0.01919,,,45896.0,,,,,,,,,,,,,,,,,,,39934,1000.0,45737,0.039529999999999996,0.04249,0.04614,0x2a,2490.5493951612902,2263.7187000532767,2116.51376146789,,,,,
,,,,,,,,,,,,,,,45730,0x2a,0.0325,0.0361,0.0314,0.0736,0.0764,0.0556,0.04625,0.04656,0.043179999999999996,0.040209999999999996,0.0029700000000000004,0.023,0.0248,0.0017999999999999995,0.020180000000000003,,,45895.0,0.0652,0.0706,0.0501,,,,,,,,,,,,,,,,39927,1000.0,45730,0.040209999999999996,0.043179999999999996,0.04656,0x2a,2533.392137096774,2300.4794885455512,2135.7798165137615,,,,,
,,,,,,,,,,,,,,,45723,0x2a,0.0297,0.0352,0.0289,0.0709,0.0758,0.0531,0.04601,0.04646,0.04304,0.03999,0.003020000000000002,0.0233,0.0252,0.001899999999999999,0.01974,,,45894.0,,,,,,,,,,,,,,,,,,,39920,1000.0,45723,0.03999,0.04304,0.04646,0x2a,2519.5312499999995,2293.020777836974,2131.1926605504586,,,,,
,,,,,,,,,,,,,,,45716,0x2a,0.0287,0.0349,0.0289,0.0692,0.0747,0.0501,0.04484,0.04519,0.04202,0.03985,0.0021700000000000053,0.0238,0.0258,0.0019999999999999983,0.01822,,,45891.0,0.0663,0.0703,0.05,,,,,,,,,,,,,,,,39913,1000.0,45716,0.03985,0.04202,0.04519,0x2a,2510.7106854838707,2238.678742674481,2072.935779816514,,,,,
,,,,,,,,,,,,,,,45709,0x2a,0.0278,0.0333,0.028,0.07,0.0748,0.0494,0.046799999999999994,0.047119999999999995,0.0443,0.04199,0.0023099999999999996,0.0242,0.0261,0.0019000000000000024,0.0201,,,45890.0,,,,,,,,,,,,,,,,,,,39906,1000.0,45709,0.04199,0.0443,0.047119999999999995,0x2a,2645.539314516129,2360.1491742141716,2161.467889908257,,,,,
,,,,,,,,,,,,,,,45702,0x2a,0.0262,0.0328,0.0292,0.0691,0.0749,0.0496,0.04698,0.04753,0.044770000000000004,0.0426,0.0018700000000000036,0.0243,0.0262,0.0019000000000000024,0.020170000000000004,,,45889.0,,,,,,,,,,,,,,,,,,,39899,1000.0,45702,0.0426,0.044770000000000004,0.04753,0x2a,2683.971774193548,2385.189131592968,2180.2752293577987,,,,,
,,,,,,,,,,,,,,,45695,0x2a,0.0267,0.0342,0.0296,0.0699,0.0766,0.0506,0.04693,0.04749,0.04494,0.04289,0.002050000000000003,0.0242,0.0259,0.0017000000000000001,0.02074,,,45888.0,0.0672,0.0703,0.0489,,,,,,,,,,,,,,,,39892,1000.0,45695,0.04289,0.04494,0.04749,0x2a,2702.242943548387,2394.246137453383,2178.440366972477,,,,,
,,,,,,,,,,,,,,,45688,0x2a,0.0268,0.035,0.0302,0.0698,0.0773,0.0519,0.04793,0.04843,0.045419999999999995,0.042050000000000004,0.003360000000000002,0.0242,0.0254,0.0011999999999999997,0.021220000000000003,,,45887.0,,,,,,,,,,,,,,,,,,,39885,1000.0,45688,0.042050000000000004,0.045419999999999995,0.04843,0x2a,2649.319556451613,2419.8188598827915,2221.559633027523,,,,,
,,,,,,,,,,,,,,,45681,0x2a,0.026,0.0339,0.0296,0.0698,0.0767,0.0526,0.04843,0.049100000000000005,0.04616,0.04261,0.0035499999999999976,0.0243,0.0252,0.0009000000000000015,0.02186,,,45884.0,0.0672,0.0705,0.0486,,,,,,,,,,,,,,,,39878,1000.0,45681,0.04261,0.04616,0.049100000000000005,0x2a,2684.601814516129,2459.2434736281302,2252.2935779816517,,,,,
,,,,,,,,,,,,,,,45674,0x2a,0.0264,0.0348,0.0307,0.0703,0.0778,0.0531,0.04854,0.049240000000000006,0.04622,0.04282,0.0034000000000000002,0.0241,0.0252,0.0011000000000000003,0.022119999999999997,,,45883.0,,,,,,,,,,,,,,,,,,,39871,1000.0,45674,0.04282,0.04622,0.049240000000000006,0x2a,2697.832661290322,2462.440063931806,2258.7155963302753,,,,,
,,,,,,,,,,,,,,,45667,0x2a,0.0281,0.0343,0.0311,0.0737,0.0787,0.054,0.04949,0.05024,0.047619999999999996,0.04381,0.003810000000000001,0.0243,0.0251,0.0008000000000000021,0.023320000000000004,,,45882.0,,,,,,,,,,,,,,,,,,,39864,1000.0,45667,0.04381,0.047619999999999996,0.05024,0x2a,2760.2066532258063,2537.027171017581,2304.587155963303,,,,,
,,,,,,,,,,,,,,,45660,0x2a,0.0281,0.0352,0.0303,0.0721,0.0782,0.052,0.04814,0.04886,0.04601,0.042809999999999994,0.0032000000000000015,0.0234,0.024,0.0005999999999999998,0.02261,,,45881.0,0.0678,0.071,0.0492,,,,,,,,,,,,,,,,39857,1000.0,45660,0.042809999999999994,0.04601,0.04886,0x2a,2697.2026209677415,2451.25199786894,2241.2844036697247,,,,,
,,,,,,,,,,,,,,,45653,0x2a,0.0284,0.035,0.0308,0.0726,0.078,0.0518,0.0482,0.0489,0.04629,0.04328,0.003009999999999999,0.0234,0.0238,0.00040000000000000105,0.022889999999999997,,,45880.0,,,,,,,,,,,,,,,,,,,39850,1000.0,45653,0.04328,0.04629,0.0489,0x2a,2726.814516129032,2466.169419286095,2243.1192660550455,,,,,
,,,,,,,,,,,,,,,45646,0x2a,0.0286,0.0351,0.0311,0.0722,0.0776,0.0514,0.0472,0.0479,0.04529,0.04318,0.002109999999999994,0.0229,0.0234,0.0005000000000000004,0.022389999999999997,,,45877.0,0.068,0.0717,0.0492,,,,,,,,,,,,,,,,39843,1000.0,45646,0.04318,0.04529,0.0479,0x2a,2720.514112903226,2412.8929142248267,2197.2477064220184,,,,,
,,,,,,,,,,,,,,,45639,0x2a,0.0268,0.0338,0.0298,0.0695,0.0755,0.0501,0.0461,0.046900000000000004,0.04394,0.04243,0.0015099999999999975,0.0233,0.024,0.0006999999999999992,0.02064,,,45876.0,,,,,,,,,,,,,,,,,,,39836,1000.0,45639,0.04243,0.04394,0.046900000000000004,0x2a,2673.2610887096776,2340.9696323921153,2151.3761467889913,,,,,
,,,,,,,,,,,,,,,45632,0x2a,0.0267,0.0352,0.0306,0.0674,0.075,0.0502,0.0434,0.044199999999999996,0.04148,0.04096,0.0005199999999999996,0.0224,0.0231,0.0006999999999999992,0.019080000000000003,,,45875.0,,,,,,,,,,,,,,,,,,,39829,1000.0,45632,0.04096,0.04148,0.044199999999999996,0x2a,2580.6451612903224,2209.9094299413964,2027.5229357798162,,,,,
,,,,,,,,,,,,,,,45625,0x2a,0.0274,0.0358,0.0331,0.0688,0.0761,0.0526,0.0436,0.044500000000000005,0.04177,0.0416,0.00017000000000000348,0.0226,0.0233,0.0007000000000000027,0.019170000000000003,,,45874.0,0.0679,0.0706,0.0496,,,,,,,,,,,,,,,,39822,1000.0,45625,0.0416,0.04177,0.044500000000000005,0x2a,2620.9677419354834,2225.3596164091637,2041.284403669725,,,,,
,,,,,,,,,,,,,,,45618,0x2a,0.0261,0.0335,0.0333,0.0697,0.0755,0.0538,0.046,0.0467,0.04411,0.0438,0.0003100000000000047,0.0234,0.0243,0.000899999999999998,0.020710000000000003,,,45873.0,,,,,,,,,,,,,,,,,,,39815,1000.0,45618,0.0438,0.04411,0.0467,0x2a,2759.5766129032254,2350.026638252531,2142.2018348623856,,,,,
,,,,,,,,,,,,,,,45611,0x2a,0.0272,0.0338,0.0318,0.0706,0.0758,0.0534,0.046,0.047,0.04444,0.04306,0.0013799999999999993,0.0233,0.0239,0.0005999999999999998,0.02114,,,45870.0,0.0693,0.0727,0.0499,,,,,,,,,,,,,,,,39808,1000.0,45611,0.04306,0.04444,0.047,0x2a,2712.953629032258,2367.6078849227492,2155.9633027522937,,,,,
,,,,,,,,,,,,,,,45604,0x2a,0.0263,0.0333,0.0321,0.0688,0.0745,0.0539,0.0447,0.0458,0.04305,0.0425,0.0005499999999999949,0.0235,0.0243,0.0007999999999999986,0.019549999999999998,,,45869.0,,,,,,,,,,,,,,,,,,,39801,1000.0,45604,0.0425,0.04305,0.0458,0x2a,2677.671370967742,2293.5535428875864,2100.9174311926604,,,,,
,,,,,,,,,,,,,,,45597,0x2a,0.0283,0.0344,0.0319,0.071,0.0759,0.0543,0.045700000000000005,0.046799999999999994,0.04385,0.04209,0.0016000000000000042,0.0233,0.0237,0.0003999999999999976,0.02055,,,45868.0,,,,,,,,,,,,,,,,,,,39794,1000.0,45597,0.04209,0.04385,0.046799999999999994,0x2a,2651.8397177419356,2336.1747469366014,2146.7889908256875,,,,,
,,,,,,,,,,,,,,,45590,0x2a,0.0289,0.0347,0.0324,0.0697,0.0746,0.0536,0.0451,0.0458,0.04232,0.04098,0.0012500000000000011,0.0229,0.0232,0.0002999999999999982,0.019420000000000003,,,45867.0,0.0678,0.0723,0.049,,,,,,,,,,,,,,,,39787,1000.0,45590,0.04098,0.04232,0.0458,0x2a,2581.905241935484,2254.6616941928614,2100.9174311926604,,,,,
,,,,,,,,,,,,,,,45583,0x2a,0.0288,0.035,0.0327,0.0679,0.0734,0.0532,0.0438,0.0444,0.04075,0.0395,0.0012500000000000011,0.0231,0.0223,-0.0007999999999999986,0.017650000000000002,,,45866.0,,,,,,,,,,,,,,,,,,,39780,1000.0,45583,0.0395,0.04075,0.0444,0x2a,2488.6592741935483,2171.0175812466705,2036.6972477064223,,,,,
,,,,,,,,,,,,,,,45576,0x2a,0.0298,0.0354,0.0329,0.0692,0.0741,0.0547,0.043899999999999995,0.0444,0.04096,0.03953,0.0014300000000000007,0.0233,0.0225,-0.0008000000000000021,0.017660000000000002,,,45863.0,0.068,0.0731,0.0497,,,,,,,,,,,,,,,,39773,1000.0,45576,0.03953,0.04096,0.0444,0x2a,2490.5493951612907,2182.2056473095367,2036.6972477064223,,,,,
,,,,,,,,,,,,,,,45569,0x2a,0.0289,0.0348,0.0333,0.0678,0.0729,0.0545,0.0426,0.0433,0.03969,0.03924,0.00045000000000000595,0.0223,0.0214,-0.0009000000000000015,0.017390000000000003,,,45862.0,,,,,,,,,,,,,,,,,,,39766,1000.0,45569,0.03924,0.03969,0.0433,0x2a,2472.2782258064517,2114.5444858817264,1986.2385321100917,,,,,
,,,,,,,,,,,,,,,45562,0x2a,0.0314,0.0377,0.0347,0.0669,0.0731,0.0549,0.040999999999999995,0.0415,0.03751,0.03557,0.0019400000000000042,0.0215,0.0203,-0.0011999999999999997,0.016010000000000003,,,45861.0,,,,,,,,,,,,,,,,,,,39759,1000.0,45562,0.03557,0.03751,0.0415,0x2a,2241.0534274193546,1998.4017048481621,1903.6697247706422,,,,,
,,,,,,,,,,,,,,,45555,0x2a,0.0315,0.0393,0.0342,0.0671,0.0747,0.0557,0.0407,0.040999999999999995,0.03741,0.03597,0.0014399999999999968,0.0215,0.0202,-0.001299999999999999,0.01591,,,45860.0,0.068,0.0736,0.0505,,,,,,,,,,,,,,,,39752,1000.0,45555,0.03597,0.03741,0.040999999999999995,0x2a,2266.2550403225805,1993.0740543420354,1880.7339449541282,,,,,
,,,,,,,,,,,,,,,45548,0x2a,0.0337,0.0416,0.0359,0.0689,0.0768,0.0571,0.0398,0.0405,0.03657,0.03587,0.0006999999999999992,0.0208,0.0195,-0.001299999999999999,0.01577,,,45859.0,,,,,,,,,,,,,,,,,,,39745,1000.0,45548,0.03587,0.03657,0.0405,0x2a,2259.954637096774,1948.32179009057,1857.7981651376147,,,,,
