Unnamed: 0,Unnamed: 1,Corp,NVO,Novo-Nordisk ADR repsg 1 B,NVO.1,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,Novo-Nordisk ADR repsg 1 B,,NYSE,건강관리,,45627,,,,,,,,,,,,,,
,NVO,,,Pharmaceuticals,,,,,,,Date,FY 0,"Avg (7,3)",Sales (7),Sales (3),OP (7),OP (3),EPS (7),EPS (3),Price
,,,,,,,,,,,45730,45627,0.1916164143742259,0.19036375507420433,0.16070450241591588,0.20875335603824963,0.18865870834702175,0.2167931991092001,0.18442496526076377,77.15
,,2020/12,2021/12,2022/12,2023/12,2024/12,2025/12(E),2026/12(E),2027/12(E),,45723,45627,0.18847570562536708,0.18853042609898377,0.15653760227634897,0.2067610636858899,0.18409232935878053,0.21487040949263828,0.18006240283956118,87.17
,,,,,,,,[단위: USD mn],,,45716,45627,0.1790030498680534,0.18275466857397754,0.14346606463581638,0.20069731954824047,0.17025585400595858,0.2093211014370469,0.16752329100728056,90.65
,매출액,19454,22395,25058,33721,42131,49419,52444,56856,,45709,45627,0.17857242592312836,0.18157355843464876,0.14080346050697123,0.2010820831252663,0.17113106102755643,0.2093211014370469,0.16752329100728056,88.08
,영업이익,8294,9328,10594,14892,18619,20862,22980,25267,,45702,45627,0.1799249170200472,0.18220669606411088,0.14223031636065622,0.2019465351810492,0.17309876089789294,0.2103115390645838,0.16975565455199035,77.87
,당기순이익,6457,7596,7863,12150,14651,16587,18078,19636,,45695,45627,0.18086944267661026,0.17999126996929013,0.1372420283272614,0.19891897210076018,0x2a,0.20732550030912936,0x2a,86.42
,EPS ($),1.38,1.65,1.73,2.7,3.28,3.72,4.08,4.54,,45688,45261,0.19037397946808865,0.1734493563435239,0.18459179807833126,0.1853373055317736,0.2021354273180672,0.20585266439813904,0.1908773251386969,84.45
,,,,,,,,,,,45681,45261,0.1922108608702503,0.17416280935292494,0.18627301030180635,0.18642085216084203,0.20470109525254918,0.2073581078147427,0.19434929033863657,87.97
,,,,,,,,,,,45674,45261,0.17871836615874517,0.16752571973007585,0.17068566564092633,0.17990250328593135,0.1893138008756457,0.1961785839960723,0.1687039234238194,78.69
,,,,,,,,,,,45667,45261,0.18937388541973998,0.1700038786362163,0.17649189301162233,0.18772495986586515,0.20779316265276968,0.20509569354751606,0.1891337248044505,86.26
,,,,,,,,,,,45660,45261,0.18966090057687193,0.16940637110746762,0.17509045488536473,0.1880867679233294,0.20865182000823387,0.20585266439813904,0.1908773251386969,87.65
,,,,,,,,,,,45653,45261,0.1935622954665344,0.1718850062964092,0.18091026249304742,0.18998828125006179,0.21317030072093313,0.20847984421008126,0.19694007782867362,87.37
,,,,,,,,,,,45646,45261,0.19254048513782926,0.17023507347325503,0.1770344105257676,0.18980918750500264,0.21274431728419532,0.20847984421008126,0.19694007782867362,85
,,,,,,,,,,,45639,45261,0.19538836693982653,0.1719513171744989,0.18106618537237712,0.1917070119389925,0.2172627352778187,0.20996584131709087,0.20037711055818103,106.95
,,,,,,,,,,,45632,45261,0.19875313952895446,0.1738437189668225,0.18552092318945407,0.19363081866862464,0.2218528156016425,0.21217450932535895,0.20549605142182395,110.77
,,,,,,,,,,,45625,45261,0.19821920702030715,0.17332071783903205,0.1842888135879456,0.1928446235409579,0.21997581127059143,0.2125402832996342,0.20634499258368175,106.8
,,,,,,,,,,,45618,45261,0.19616658976413162,0.17204471703710134,0.18128582503134077,0.19154849387569656,0.2168849614545219,0.2114409684567019,0.2037945727294273,105.06
,,,,,,,,,,,45611,45261,0.19755924825047008,0.17291630197015923,0.18333657437859718,0.1924345701936124,0.21899748221326876,0.21217450932535895,0.20549605142182395,101.74
,,,,,,,,,,,45604,45261,0.20614749584648026,0.17785834511441245,0.1950031490623991,0.19881670649393035,0.2342752142210059,0.2161620977900826,0.21476946239705116,107.2
,,,,,,,,,,,45597,45261,0.20845626530384878,0.17923367795402267,0.19826150532859738,0.20047336774104588,0.2382587589887158,0.21723613301838884,0.21727414879232224,111.94
,,,,,,,,,,,45590,45261,0.20705301072342527,0.17835189171017377,0.19617184689869338,0.19957365204295277,0.2360944267259808,0.21652074200146051,0.21560550496129033,113.38
,,,,,,,,,,,45583,45261,0.20716234049837423,0.1784481201243011,0.19639978783649092,0.19967111397835838,0.2363287740883442,0.21652074200146051,0.21560550496129033,118.09
,,,,,,,,,,,45576,45261,0.20975267887631055,0.18002189261588958,0.20013118206683672,0.2012784588076512,0.24019729920207142,0.2179490102087385,0.2189382303566759,120.04
,,,,,,,,,,,45569,45261,0.21303402178124564,0.1819529502905626,0.20471876910096035,0.2034056949460416,0.24532770927833264,0.2197203297363011,0.2230786773352755,115.12
