Unnamed: 0,Unnamed: 1,From,Unnamed: 3,To,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,활동성,Unnamed: 20,기간별 수익률,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,괴리율 (EPS+HYY),Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Fwd EPS Change (%),Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Fwd 12M EPS Consensus,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,전체 데이터,Unnamed: 48,그래프 데이터,Unnamed: 50,492,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,124.92,187.62,Unnamed: 58,3.73,5.92,Unnamed: 61,416.06,517.35,Unnamed: 64,13.79,16.39,Unnamed: 67,226.8,258.02,Unnamed: 70,7.56,8.06,Unnamed: 73,168.56,246.45,Unnamed: 76,8.54,10.54,Unnamed: 79,186.51,219.51,Unnamed: 82,5.64,7.45,Unnamed: 85,595.94,710.56,Unnamed: 88,23.73,29.59,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,45931,2028/01(E),Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,2028/06(E),Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,2027/09(E),Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,2027/12(E),Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,2027/12(E).1,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,2027/12(E).2,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
,Nasdaq ,31048,,45931,45933,45930,45898,52 High,52 Low,Beta,Expense,,Ticker,Corp,% Assets,ROE (Fwd),OPM (Fwd),PER (Fwd),CCC (FY 0),PBR (Fwd),W,1 M,3 M,6 M,12 M,W,1 M,3 M,6 M,12 M,W,1 M,3 M,6 M,12 M,45933.0,45926.0,45903.0,45841.0,45750.0,45568.0,,,,3,492,492,,Date,Adj Close,Log,,,,,NVDA,,매출액,,Fwd 12M EPS,,MSFT,,매출액,,Fwd 12M EPS,,AAPL,,매출액,,Fwd 12M EPS,,GOOG,,매출액,,Fwd 12M EPS,,AMZN,,매출액,,Fwd 12M EPS,,META,,매출액,,Fwd 12M EPS,,,,,,,NVDA,DATE,Price(Adj.),EPS,25.46,40.23625,55.01249999999999,83.57124999999999,112.13,MSFT,DATE,Price(Adj.),EPS,24.02,27.988125000000004,31.956250000000004,34.918125,37.88,AAPL,DATE,Price(Adj.),EPS,22.61,26.67875,30.7475,34.52375,38.3,GOOG,DATE,Price(Adj.),EPS,19.47,21.6875,23.904999999999998,26.8975,29.89,AMZN,DATE,Price(Adj.),EPS,23.95,33.90857142857143,43.86714285714286,60.86857142857143,77.87,META,DATE,Price(Adj.),EPS,14.02,18.491875,22.963749999999997,25.016875,27.07
,  ,,,,,,,,,,,,COST,Costco Wholesale,0.011478782315616247,0.2776,0.039088478919137526,44.87156862745098,2.3094947512665165,11.19,-0.0006223047109559232,-0.03621891385373455,-0.07258211586391361,-0.053459899904868324,0.04534813342926003,0.009964853589903448,0.054001141183735585,0.12238615835218514,0.23351065690549916,0.10132609388029346,0.008403361344537723,0.0074074074074073374,0.02512562814070352,0.0531750129065564,0.1258278145695363,20.4,20.23,20.25,19.9,19.37,18.12,,,,C14,D14,45658,19627.441,45658,19627.441,4.29286368054627,,,,,45877,182.7,234515.23,0.21,5.28,,45877,522.04,330123.12,0.5,15.94,,45877,229.35,435270.41,0.47,7.93,,45877,202.09,424066.5,-0.03,10.39,,45877,222.69,757195.2,0.85,7.29,,45877,769.3,216409.54,0.7,29.34,,,,,,,,46478,0x2a,6.622050914881955,168.59741629289456,266.446496123919,364.29557595494344,553.4130725203286,742.5305690857135,,46631,0x2a,18.951705885349625,455.21997536609797,530.4227132824011,605.625451198704,661.758035067874,717.8906189370439,,46357,0x2a,8.192909512675561,185.24168408159443,218.57658466129314,251.9114852409918,282.84995978823287,313.78843433547394,,46447,0x2a,11.008942402855094,214.34410858358868,238.75643836191986,263.168768140251,296.11302828079494,329.0572884213388,,46447,0x2a,7.970991774975803,190.9052530106705,270.28494395832234,349.6646349059743,485.18288221167,620.7011295173659,,46447,0x2a,30.864247720288986,432.7167530384516,570.7378108126189,708.7588685867861,772.1270271875045,835.4951857882229
,  ,,,,,,,,,,,,ASML,ASML Holding NV ADR,0.011321194959246229,0.47,0.33890038050001275,34.990508474576274,187.42850715246823,16.42,0.08481166974945364,0.3204810029423051,0.2992070484581497,0.7045991247626127,0.2391596638655462,-0.07601460725774967,-0.3056798976945497,-0.29021098312626403,-0.5437240816850122,-0.24727967640531834,0.007857874957294172,0.004426285325161696,-0.01568234901568231,0.03399929898352607,-0.028966425279789303,29.5,29.27,29.37,29.97,28.53,30.38,,,,C15,D15,45627,19310.79,45627,19310.79,4.285800041030699,,,,,45870,173.72,234019.4,2.36,5.27,,45870,524.11,328469.89,2.44,15.84,,45870,202.38,433250,1.6,7.85,,45870,189.95,424209.14,1.29,10.38,,45870,214.75,750842.36,2.14,7.2,,45870,750.01,214910.57,5.64,28.9,,,,,,,,46447,0x2a,6.543779091753862,166.60461567605333,263.2971314805813,359.98964728510924,546.8717984217349,733.7539495583605,,46600,0x2a,18.68404135943025,448.7906734535146,522.9312850729038,597.071896692293,652.4116916937554,707.7514866952179,,46327,0x2a,8.128094942187099,183.7762266428503,216.84741293887407,249.9185992348978,280.61231776033185,311.30603628576586,,46419,0x2a,10.88797050303288,211.98878569405016,236.1328602845256,260.27693487500096,292.8591866053269,325.4414383356528,,46419,0x2a,7.84879753397512,187.97870093870412,266.14151180919066,344.30432267967717,477.74509332515987,611.1858639706427,,46419,0x2a,30.52920802775103,428.0194965490694,564.5422986981686,701.0651008472676,763.745381079244,826.4256613112203
,  ,,,,,,,,,,,,CSCO,Cisco Systems,0.007596340915143654,0.3144,0.3434822518376686,16.485436893203882,110.2720445499059,5.22,0.010413567390657574,0.0036943992906752765,-0.02090240738071214,0.18513348455766887,0.29544154110242227,-0.0021394165310643374,0.014015383957101862,0.06791332793175406,-0.012572461275777158,-0.14891206825311548,0.007334963325183435,0.007334963325183435,0.02233250620347391,0.0456852791878173,0.1256830601092896,4.12,4.09,4.09,4.03,3.94,3.66,,,,C16,D16,45597,19218.166,45597,19218.166,4.2837119403521084,,,,,45863,173.5,228634.66,0.07,5.12,,45863,513.71,320655.26,0.01,15.31,,45863,213.88,426444.32,0.03,7.67,,45863,194.08,418809.36,1.75,10.27,,45863,231.44,735084.38,0.08,6.85,,45863,712.68,203427.27,0.2,27.48,,,,,,,,46419,0x2a,6.466432431898379,164.63536971613271,260.1849919379711,355.7346141598095,540.4078413742873,725.0810685887651,,46569,0x2a,18.42015719496588,442.45217582308044,515.5456620923545,588.6391483616285,643.1973514534681,697.7555545453076,,46296,0x2a,8.06379312343123,182.3223625207801,215.13192079174092,247.94147906270175,278.39237784505895,308.8432766274161,,46388,0x2a,10.76832790442881,209.65934429922893,233.5381114272998,257.41687855537066,289.64109980937394,321.86532106337717,,46388,0x2a,7.728476514394714,185.0970125197534,262.0615979223899,339.0261833250264,470.4213247504714,601.8164661759164,,46388,0x2a,30.19780528099556,423.3732300395577,558.4140405305097,693.4548510214618,755.4547199890058,817.4545889565499
,  ,,,,,,,,,,,,AMD,Advanced Micro Devices,0.007560484069581931,0.12890000000000001,0.26550496056982953,29.40535714285714,119.55031147438974,3.93,0.032672770600777445,0.015666440510701207,0.19403959103763313,0.7555437100213218,0.011175928768805576,0.0014767490369533356,0.026015930056459705,-0.03804804537693393,-0.5327775549683434,0.10770969965748614,0.03321033210332098,0.03130755064456721,0.1313131313131312,0.09589041095890397,0.09803921568627452,5.6,5.42,5.43,4.95,5.11,5.1,,,,C17,D17,45566,18095.15,45566,18095.15,4.257562187549345,,,,,45856,172.41,228471.47,0.92,5.12,,45856,510.05,320638.74,0.03,15.31,,45856,211.18,426324.68,-0.05,7.67,,45856,185.94,411621.53,0.13,9.98,,45856,226.13,734477.25,0.01,6.83,,45856,704.28,203011.43,0.15,27.35,,,,,,,I36,46388,0x2a,6.39,162.6894,257.10963749999996,351.5298749999999,534.0202874999999,716.5106999999999,,46539,0x2a,18.16,436.2032,508.2643500000001,580.3255,634.11315,687.9008,,46266,0x2a,8,180.88,213.43,245.98,276.19,306.4,,46357,0x2a,10.65,207.3555,230.971875,254.58825,286.45837500000005,318.3285,,46357,0x2a,7.61,182.2595,258.04422857142856,333.8289571428572,463.2098285714286,592.5907000000001,,46357,0x2a,29.87,418.7774,552.3523062500001,685.9272125,747.25405625,808.5809
,  ,,,,,,,,,,,,AZN,AstraZeneca ADR Representing 0.5,0.007479974502424759,0.2876,0.3315170116036698,17.096192384769537,101.0381934667495,5.13,0.15658893709327537,0.04418604651162794,0.22836573074154076,0.24612912649722474,0.1012004646960114,-0.14142210728244275,-0.017517947566630967,-0.19560650831316467,-0.11925338240315031,-0.18448331586981828,0.014227642276422823,0.01629327902240327,0.008080808080808088,0,-0.10412926391382407,4.99,4.92,4.91,4.95,4.99,5.57,,,,C18,D18,45536,18189.17,45536,18189.17,4.2598128819857415,,,,,45849,164.92,226381.36,-0.11,5.06,,45849,503.32,320543.68,0,15.3,,45849,211.16,426541.83,0.01,7.68,,45849,181.31,411069.97,0.06,9.96,,45849,225.02,734427.51,0.09,6.84,,45849,717.51,202706.73,0.12,27.31,,,,,,,,46357,0x2a,6.204826588268036,157.9748849373042,249.65895381219974,341.34302268709524,518.545114014795,695.7472053424948,,46508,0x2a,17.921891015582236,430.4838221942853,501.60012598049263,572.7164297666999,625.7988307184776,678.8812316702551,,46235,0x2a,7.945503904308953,179.64784327642542,211.9761122870825,244.3043812977395,274.3085904163862,304.31279953503287,,46327,0x2a,10.591604049619804,206.21853084609756,229.7054128261295,253.19229480616139,284.88766992464866,316.58304504313594,,46327,0x2a,7.528725192960294,180.31296837139902,255.28831597157932,330.26366357175965,458.26274717378885,586.2618307758181,,46327,0x2a,29.728012703631745,416.78673810491705,549.7266949139703,682.6666517230234,743.7019778051674,804.7373038873113
,1 M,3 M,6 M,YTD,1 Year,3 Year,5 Year,10 Year,3Y CAGR,5Y CAGR,10Y CAGR,,TMUS,T Mobile US,0.007331788463539483,0.23399999999999999,0.2375445444856379,18.82829108748978,42.264692981857884,4.48,-0.03031961932033511,-0.08861711390801863,-0.04353063343717545,-0.1404307738250774,0.10690765754939191,0.031258806854744914,0.07895988254856105,0.09940634963971826,0.3467416458979692,0.06662490033671398,0,-0.02003205128205128,0.03119730185497479,0.07943512797881733,0.1526861451460887,12.23,12.23,12.48,11.86,11.33,10.61,,,,C19,D19,45505,17713.624,45505,17713.624,4.248307421844643,,,,,45841,159.34,226633.66,2.14,5.06,,45841,498.84,320541.29,1.2,15.3,,45841,213.55,426490.29,0.51,7.67,,45841,180.55,410820.72,0.82,9.94,,45841,223.41,733755.61,0.8,6.82,,45841,719.01,202459.35,1.16,27.16,,,,,,,,46327,0x2a,6.025019247336147,153.39699003717828,242.42418069062902,331.4513713440797,503.5183897739409,675.5854082038021,,46478,0x2a,17.686904051454157,424.8394353159288,495.02328145510546,565.2071275942819,617.5935265316828,669.9799254690835,,46204,0x2a,7.891379036673595,178.42408001919,210.53212847465568,242.64017693012136,272.43999701736004,302.23981710459867,,46296,0x2a,10.533528295203993,205.08779590762174,228.4458949022366,251.80399389685144,283.3255773202494,314.84716074364735,,46296,0x2a,7.448318400934951,178.38722570239207,252.56183652084567,326.73644733929933,453.36850061005197,580.0005538808047,,46296,0x2a,29.586700345071634,414.8055388379043,547.1135644435216,679.4215900491387,740.1667841951139,800.9119783410891
,0.005317606008011788,0.07849733340592602,0.30574699335218747,0.1796775792186649,0.25892882899561487,1.0731884065455364,1.0877348146041625,3.5076440267128373,0.27510590565538773,0.15860411513501882,0.16250535256603937,,,,0.6992437851243832,0.6139827187138678,0.3927463670138127,39.74668261619925,SUMPRODUCT,,0.0077016144866617975,0.045372077025562625,0.10721609700845196,0.3615673342767563,0.26589645186802374,0.0036427227808580997,-0.021850982325458457,-0.03145212225062776,-0.19563330986758587,-0.07395580337460432,0.01068761622101755,0.016266566347445877,0.058507746898562855,0.07721694886835725,0.1773639239428246,,,,,,,,,,,,45474,17599.400391,45474,17599.400391,4.245497871716652,,,,,45835,157.75,221877.2,0.25,4.93,,45835,495.94,316741.88,0,15.09,,45835,201.08,424331.58,0.01,7.62,,45835,178.27,407482.93,0.02,9.89,,45835,223.3,727899.88,0.02,6.74,,45835,733.63,200140.36,0.02,26.91,,,,,,,,46296,0x2a,5.850422475852584,148.9517562352068,235.39906134402352,321.8463664528402,488.9271193350952,656.0078722173503,,46447,0x2a,17.454998172534225,419.26905610427207,488.53267072765954,557.7962853510469,609.4958080633216,661.1953307755965,,46174,0x2a,7.837622868283978,177.20865305190074,209.09798109723118,240.9873091425616,270.58413249891896,300.1809558552763,,46266,0x2a,10.475770981057963,203.96326100119853,227.19328315169457,250.42330530219058,281.77204996300657,313.1207946238225,,46266,0x2a,7.3687703535228195,176.48204996687153,249.86447587316806,323.2469017794646,448.5265246041433,573.806147428822,,46266,0x2a,29.44605971599714,412.8337572182799,544.5128555107547,676.1919538032292,736.648395157636,797.1048365120427
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45444,17732.599609,45444,17732.599609,4.248772408081688,,,,,45828,143.85,221323.53,0.09,4.92,,45828,477.4,316741.88,0,15.09,,45828,201,424293.49,0.09,7.63,,45828,167.73,407419.64,0,9.89,,45828,209.69,727750.34,0.02,6.72,,45828,682.35,200093.51,0.08,26.93,,,,,,,,46266,0x2a,5.680885278680915,144.6353391952161,228.57752029432496,312.51970139343376,474.75868384596237,636.9976662984909,,46419,0x2a,17.226132980470577,413.77171419090325,482.12716312403313,550.482612057163,601.5042646786942,652.5259173002255,,46143,0x2a,7.784232887556429,176.00150558765085,207.67360314889606,239.34570071014127,268.74091015177623,298.1361195934112,,46235,0x2a,10.4183303611139,202.84489213088764,225.94753970665772,249.05018728242777,280.22704088806114,311.4038944936945,,46235,0x2a,7.290071879330637,174.59722150996876,247.19592303970285,319.79462456943696,443.73626090645683,567.6778972434768,,46235,0x2a,29.306087623336502,410.87134847917775,541.9245090697857,672.9776696603935,733.1467308120564,793.3157919637191
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45413,16735.019531,45413,16735.019531,4.223626223547729,,,,,45821,141.97,221127.17,0,4.91,,45821,474.96,316739.23,0.02,15.09,,45821,196.45,423904.16,0,7.62,,45821,175.88,407427.67,0,9.89,,45821,212.1,727593.34,0.01,6.7,,45821,682.87,199938.47,0.02,26.83,,,,,,,,46235,0x2a,5.516261036316092,140.4440059846077,221.95365812247337,303.463310260339,461.00083013123117,618.5383500021234,,46388,0x2a,17.000268606603562,408.34645193061755,475.8056427951964,543.2648336597751,593.6175042389591,643.9701748181429,,46113,0x2a,7.731206600016214,174.80258122636658,206.25892808018259,237.71527493399853,266.91024385730975,296.10521278062095,,46204,0x2a,10.361204698878014,201.73265548715491,224.70862690691692,247.6845983266789,278.69050338807136,309.69640844946383,,46204,0x2a,7.212213904915627,172.73252302272925,244.5558703529676,316.379217683206,438.9971572294929,561.6150967757799,,46204,0x2a,29.166780889196247,408.91826806653137,539.3484663554059,669.7786646442802,729.6617116574113,789.5447586705424
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45383,15657.820313,45383,15657.820313,4.194731304853338,,,,,45814,141.72,221127.17,1.86,4.91,,45814,470.38,316679.27,1,15.08,,45814,203.92,423904.16,0.4,7.62,,45814,174.92,407427.67,0.83,9.89,,45814,213.57,727536.8,0.77,6.7,,45814,697.71,199892.28,1.1,26.8,,,,,,,,46204,0x2a,5.356407378084679,136.37413184603594,215.52174636645967,294.66936088688334,447.64166009575916,600.613959304635,,46357,0x2a,16.777365705020557,402.99232423459375,469.56700852282853,536.1416928110632,585.834152858621,635.5266129061788,,46082,0x2a,7.678541528180991,173.6118239521722,204.8538897949586,236.095955637745,265.0920480835385,294.0881405293319,,46174,0x2a,10.304392267378029,200.62651744585023,223.476507298761,246.32649715167176,277.16239101180054,307.9982848719293,,46174,0x2a,7.135187453739393,170.88773951705846,241.9440134313689,313.00028734567934,434.3086671841829,555.6170470226865,,46174,0x2a,29.02813635078905,406.9744716380625,536.7846688817473,666.594866125432,726.1932585706458,785.7916510158597
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45352,16379.459961,45352,16379.459961,4.214299578753822,,,,,45807,135.13,217079.45,0.5,4.79,,45807,460.36,313548.36,0,14.94,,45807,200.85,422207.64,-0.12,7.57,,45807,172.85,404085.01,0,9.84,,45807,205.01,721999.24,0,6.61,,45807,647.49,197711.86,0,26.58,,,,,,,,46174,0x2a,5.201186059019548,132.4221970626377,209.2762225672253,286.13024807181284,434.6696204348374,583.2089927978619,,46327,0x2a,16.55738544570185,397.70839840575843,463.4101735274842,529.1119486492098,578.152854666198,627.1937606831862,,46054,0x2a,7.626235211445056,172.4291781307727,203.45842264733977,234.48766716390685,263.2862378811262,292.0848085983456,,46143,0x2a,10.247891349110988,199.52644456719094,222.25114363384455,244.97584270049813,275.6426575627128,306.30947242492743,,46143,0x2a,7.058983645132975,169.06265830093474,239.36005114410898,309.6574439872833,429.670250216894,549.6830564465048,,46143,0x2a,28.890150860361924,405.0399150622742,534.2330584409551,663.426201819636,722.7412928048167,782.0563837899973
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45323,16091.919922,45323,16091.919922,4.206607862730938,,,,,45800,131.29,215989.14,0.27,4.74,,45800,450.18,313548.36,0,14.94,,45800,195.27,422694.21,0.03,7.59,,45800,169.59,404085.01,0,9.84,,45800,200.99,721999.24,0,6.61,,45800,627.06,197711.86,0,26.6,,,,,,,,46143,0x2a,5.050462840302591,128.58478391410395,203.21168545812512,277.8385870021462,422.07349264263786,566.3083982831295,,46296,0x2a,16.340289507756403,392.49375397630877,457.33406527927474,522.1743765822406,570.5722715680266,618.9701665538125,,46023,0x2a,7.574285205964381,171.25458850685465,202.07246143862224,232.8903343703898,261.4927288794128,290.0951233884358,,46113,0x2a,10.191700235991323,198.43240359475107,221.03249886806182,243.63259414137255,274.1312570975766,304.62992005378067,,46113,0x2a,6.983593693272967,167.25706895388754,236.80368557646733,306.3503021990472,425.0813715471065,543.812440895166,,46113,0x2a,28.752821285124746,403.1145544174489,531.6935771018661,660.2725997862833,719.3057359873051,778.3388721883268
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45292,15164.009766,45292,15164.009766,4.180814055450951,,,,,45793,135.4,215415.12,-0.41,4.76,,45793,454.27,313543.31,0,14.94,,45793,211.26,422553.63,-0.06,7.58,,45793,167.43,404077.96,-0.03,9.85,,45793,205.59,721999.24,0.03,6.61,,45793,640.34,197711.86,0.37,26.6,,,,,,,,46113,0x2a,4.904107373172025,124.85857372095975,197.32289029379288,269.7872068666259,409.84238331020254,549.8975597537791,,46266,0x2a,16.126040072746274,387.34748254736553,451.3376253110319,515.3277680746982,563.0910830151636,610.8543979556289,,45992,0x2a,7.522689084542435,170.08800020150446,200.6959414142365,231.30388262696852,259.7114372824719,288.11899193797524,,46082,0x2a,10.13581722929922,197.34436145445582,219.82053616042685,242.29671086639786,272.6281439250758,302.9595769837537,,46082,0x2a,6.909008906168564,165.4707633027371,234.27462199545292,303.0784806881687,420.5415021057574,538.0045235233462,,46082,0x2a,28.616144507179143,401.1983459906516,529.1661672086933,657.133988426735,715.8865101180372,774.6390318093394
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45261,15011.349609,45261,15011.349609,4.176419739637838,,,,,45786,116.65,216298.31,0.04,4.78,,45786,438.73,313533.8,0.4,14.94,,45786,198.53,422825.54,-0.38,7.59,,45786,154.38,404204.4,0.02,9.84,,45786,193.06,721791.93,-0.18,6.62,,45786,592.49,196978.78,-0.07,26.59,,,,,,,,46082,0x2a,4.761993086193914,121.24034397449705,191.60474431436984,261.9691446542426,397.9657147045831,533.9622847549235,,46235,0x2a,15.914599818098608,382.26868763072855,445.4198090339212,508.5709304371137,555.7079857733445,602.8450411095753,,45962,0x2a,7.4714444365167765,168.9293587096443,199.32879826072195,229.72823781179957,257.94227986519604,286.15632191859254,,46054,0x2a,10.080240639629269,196.26228525358184,218.61521887195977,240.96815249033764,271.13327260442827,301.29839271851887,,46054,0x2a,6.835220684659432,163.70353539759338,231.77256881582323,299.84160223405314,416.0501184742415,532.25863471443,,46054,0x2a,28.480117423447698,399.29124627673673,526.650771379717,654.010296482697,712.4835375677131,770.9567786527292
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45231,14226.219727,45231,14226.219727,4.153089512184598,,,,,45779,114.5,216220.93,1.79,4.78,,45779,435.28,312282.23,1.65,14.85,,45779,205.35,424453.17,0.2,7.66,,45779,165.81,404109.72,0.85,9.83,,45779,189.98,723095.59,0.88,6.68,,45779,597.02,197115.7,1.48,26.61,,,,,,,,46054,0x2a,4.6239970758004025,117.72696554987826,186.05230234117394,254.3776391324696,386.43321562098436,518.4887921094991,,46204,0x2a,15.705931910603981,377.2564844927076,439.5795855554731,501.90268661823853,548.4216936959587,594.9407007736788,,45931,258.02,7.420548867646425,167.77860989748567,197.97096810272208,228.16332630795844,256.18517396940825,284.20702163085804,,46023,0x2a,10.024968786839379,195.1861422797627,217.41651056457903,239.64687884939534,269.6465979440122,299.64631703862904,,46023,0x2a,6.762220521424275,161.95518148811138,229.29723756646658,296.63929364482175,411.60670282406505,526.5741120033084,,46023,0x2a,28.344736945603493,397.393211977361,524.1473325059816,650.9014530346021,709.0967410760444,767.2920291174865
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45200,12851.240234,45200,12851.240234,4.108945042125758,,,,,45772,111.01,212425.57,-0.56,4.69,,45772,391.85,307201.05,-0.16,14.57,,45772,209.28,423594.57,-0.24,7.67,,45772,163.85,400697.76,0,9.63,,45772,188.99,716763.43,-0.18,6.61,,45772,547.27,194235.99,-0.41,26.02,,,,,,,H36,46023,0x2a,4.49,114.31540000000001,180.6607625,247.00612499999997,375.2349125,503.4637,,46174,0x2a,15.5,372.31,433.8159375000001,495.3218750000001,541.2309375000001,587.14,,45901,254.6300048828125,7.37,166.63569999999999,196.6223875,226.609075,254.4400375,282.27099999999996,,45992,0x2a,9.97,194.1159,216.224375,238.33284999999998,268.16807500000004,298.0033,,45992,0x2a,6.69,160.2255,226.84834285714285,293.47118571428575,407.21074285714286,520.9503000000001,,45992,0x2a,28.21,395.5042,521.65579375,647.8073874999999,705.72604375,763.6447000000001
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45170,13219.320313,45170,13219.320313,4.121209125958849,,,,,45764,101.49,213615.27,-0.84,4.74,,45764,367.78,307691.74,-0.03,14.6,,45764,196.98,424623.58,-0.21,7.69,,45764,153.36,400679.87,0.16,9.24,,45764,172.61,718059.88,-0.35,6.66,,45764,501.48,195028.59,-0.34,26.21,,,,,,,,45992,0x2a,4.3343245071347365,110.35190195165039,174.39696445020004,238.44202694874963,362.2249169668838,486.00780698501796,,46143,0x2a,15.335758263952561,368.3649135001405,429.21911926128735,490.0733250224341,535.4959240304786,580.9185230385231,,45870,232.1399993896484,7.252768722209333,163.985100809153,193.49480354764225,223.00450628613146,250.39277417337445,277.78104206061744,,45962,0x2a,9.792837902740237,190.6665539663524,212.3821720156789,234.09779006500534,263.40285748895553,292.7079249129057,,45962,0x2a,6.584675372294161,157.70297516644516,223.2769351953917,288.8508952243383,400.7997832324423,512.7486712405463,,45962,0x2a,27.81903316487721,390.0228449715785,514.4260839057638,638.829322839949,695.9452753065875,753.0612277732262
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45139,14034.969727,45139,14034.969727,4.147211480211567,,,,,45758,110.93,215417.05,-0.13,4.83,,45758,388.45,307793.67,-0.17,14.61,,45758,198.15,425512.94,-0.48,7.72,,45758,159.4,400035.93,-0.69,9.26,,45758,184.87,720587.43,-0.16,6.72,,45758,543.57,195689.48,-0.66,26.3,,,,,,,,45962,0x2a,4.184046532995275,106.52582473005971,168.35034231323112,230.17485989640252,349.66599882058136,469.1571377447602,,46113,0x2a,15.173256872928334,364.46163008773857,424.6710100166274,484.88038994551613,529.8216801460208,574.7629703465253,,45839,207.5700073242188,7.137402189668656,161.3766635084083,190.41696866762265,219.457273826837,246.40988884557325,273.3625038643095,,45931,246.45,9.6188238906064,187.2785011501066,208.6082431275263,229.93798510494597,258.72231559758563,287.50664609022533,,45931,219.51,6.481008932510792,155.22016393363347,219.76175431725164,284.30334470086984,394.48975513774263,504.6761655746154,,45931,710.56,27.433484800728078,384.6174569062076,507.2965717494635,629.9756865927193,686.3000600742142,742.6244335557091
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45108,14346.019531,45108,14346.019531,4.156731417758289,,,,,45751,94.31,215698.42,1.76,4.82,,45751,359.84,308303.57,0.98,14.63,,45751,188.38,427567.67,0.52,7.81,,45751,147.74,402804.75,0.81,9.33,,45751,171,721738.37,0.69,6.74,,45751,504.73,196981.45,1.08,26.64,,,,,,,,45931,187.62,4.038978936960703,102.8324037350195,162.51336625228507,222.19432876955062,337.5425184854771,452.8907082014036,,46082,0x2a,15.012477385811975,360.59970680720363,420.1710936337788,479.742480460354,524.2075619174558,568.6726433745577,,45809,205.1699981689453,7.023870740713328,158.80971744752833,187.38809152380568,215.96646560008304,242.49035748470175,269.01424936932045,,45901,243.5500030517578,9.447902023642294,183.95065240031545,204.90137513774226,225.85209787516902,254.12494468091862,282.3977914866682,,45901,219.5700073242188,6.378974574816478,152.77644106685466,216.3019150112056,279.82738895555656,388.2790695482579,496.7307501409592,,45901,734.3800048828125,27.05327981210954,379.28698296577574,500.26586862555314,621.2447542853304,676.7885193995678,732.3322845138052
